    180,      165.153,  -121.114372
    181,   175.143433,  -121.085434
    182,   185.127487,  -121.067276
    183,   195.087692,  -121.055283
    184,   205.084335,  -120.993416
    185,   215.117798,  -120.870621
    186,   296.458282,  -69.9580002
    187,   245.766739,  -120.127808
    188,   296.199707,   -90.117485
    189,   296.073181,  -100.110046
    190,   275.926361,  -120.025375
    191,    295.97226,  -110.118477
    192,   295.870972,  -120.088661
    193,   296.297699,  -80.0097351
    194,   235.493484,    -120.3629
    195,   225.244141,  -120.649002
    196,   296.622284,  -59.8403282
    197,   296.876892,  -39.8812408
    198,   296.970001,  -29.9317398
    199,   296.993103,  -20.0325985
    200,   296.907898,  -10.1104555
    201,    296.71228, -0.131155968
    202,   296.314667,   30.0222988
    203,   296.344604,   40.1410103
    204,   296.324646,   19.9305515
    205,   296.492249,   9.89825439
    206,   7.73781586,   12.9981022
    207,   167.999908,  -15.8764124
    208,   189.492661,   7.88391256
    209,   55.4584122,  -28.2439995
    210,   206.288849,   38.6941948
    211,   149.046631,  -26.4911461
    212,   86.0229492,  -36.6376152
    213,   28.0743027,  -11.5996313
    214,   204.590942,   26.3851814
    215,    182.84848, -0.331682175
    216,   118.554413,  -37.5899239
    217,   207.822556,   49.2112007
    218,   107.489006,  -38.1465492
    219,   19.6707516,  -4.66030931
    220,   13.0478401,   4.03692818
    221,    129.14035,  -34.6952934
    222,   139.269333,  -30.8320923
    223,   46.0529938,    -23.32411
    224,    75.533287,  -34.8958702
    225,    36.981514,  -17.7784958
    226,    96.630722,  -37.6683884
    227,   196.313156,   16.4117336
    228,   65.2942047,  -32.1964264
    229,   175.818497,  -8.39644337
    230,   158.765945,  -21.6536999
    231,   2.53370023,   21.3448524
    232,  -8.81514931,   39.8480453
    233,    -8.507617,   49.0238075
    234,  -2.83803177,   27.6491089
    235,  -66.2974014,   60.5354881
    236,  -75.6737289,   60.3963928
    237,  -28.3545017,   60.2144547
    238,  -18.6724815,   59.7763443
    239,  -37.9461632,   60.4884987
    240,  -47.8167572,   51.3310776
    241,   296.302063,    60.158741
    242,   277.394409,   60.4409828
    243,   240.014832,   50.5384369
    244,   249.890625,   51.1109467
    245,   259.281891,    51.177063
    246,   229.383911,   49.4072723
    247,   255.842209,  -119.986069
    248,  -84.6904068,  -110.372238
    249,  -74.6972427,  -120.394211
    250,   285.928528,  -120.079529
    251,    286.47876,  -89.8769531
    252,  -6.82214689,  -110.923874
    253,  -35.2430611,  -120.741302
    254,  -45.1284409,  -120.687851
    255,  -64.8652573,  -120.514595
    256,  -75.9147034,   41.0702057
    257,  -75.3388596,  0.876471579
    258,  -75.6812897,  -81.0947876
    259,  -75.5501251,  -90.9919891
    260,  -75.7485962,  -61.1800308
    261,   45.7212143,  -111.804016
    262,   265.848907,  -119.938019
    263,   286.079987,  -110.079048
    264,   287.881042, -0.366352558
